,subject_id,trial_index,colour,is_monolingual,num,is_dark,rt,language
3472,5a28738fb4a5de00011af471,346,yellows,yes,3,0,873.3,Russian
3482,5a28738fb4a5de00011af471,347,browns,yes,13,0,1076.2,Russian
3492,5a28738fb4a5de00011af471,348,blues,yes,2,0,1067.6,Russian
3502,5a28738fb4a5de00011af471,349,blues,yes,9,0,1343.9,Russian
3512,5a28738fb4a5de00011af471,350,yellows,yes,2,0,821.5,Russian
3522,5a28738fb4a5de00011af471,351,browns,yes,14,1,2078.1,Russian
3532,5a28738fb4a5de00011af471,352,reds,yes,5,0,987.6,Russian
3542,5a28738fb4a5de00011af471,353,reds,yes,3,0,1441.2,Russian
3552,5a28738fb4a5de00011af471,354,reds,yes,9,0,1116.9,Russian
3562,5a28738fb4a5de00011af471,355,blues,yes,10,0,1090.9,Russian
3572,5a28738fb4a5de00011af471,356,reds,yes,20,1,893.8,Russian
3582,5a28738fb4a5de00011af471,357,reds,yes,20,1,1391.7,Russian
3602,5a28738fb4a5de00011af471,359,blues,yes,16,0,1126,Russian
3612,5a28738fb4a5de00011af471,360,blues,yes,12,0,2157.8,Russian
3622,5a28738fb4a5de00011af471,361,browns,yes,15,1,1229.8,Russian
3632,5a28738fb4a5de00011af471,362,reds,yes,18,1,1067.4,Russian
3642,5a28738fb4a5de00011af471,363,reds,yes,5,0,724.6,Russian
3652,5a28738fb4a5de00011af471,364,blues,yes,14,1,1654.7,Russian
3662,5a28738fb4a5de00011af471,365,yellows,yes,12,0,1546.7,Russian
3672,5a28738fb4a5de00011af471,366,blues,yes,9,0,1904.3,Russian
3682,5a28738fb4a5de00011af471,367,reds,yes,2,0,736.5,Russian
3692,5a28738fb4a5de00011af471,368,blues,yes,4,0,1005.7,Russian
3702,5a28738fb4a5de00011af471,369,blues,yes,7,0,1557.7,Russian
3712,5a28738fb4a5de00011af471,370,blues,yes,12,0,2568.3,Russian
3722,5a28738fb4a5de00011af471,371,yellows,yes,18,1,1072.6,Russian
3732,5a28738fb4a5de00011af471,372,reds,yes,7,0,1569.9,Russian
3742,5a28738fb4a5de00011af471,373,reds,yes,19,1,778.1,Russian
3752,5a28738fb4a5de00011af471,374,browns,yes,4,0,1078.2,Russian
3762,5a28738fb4a5de00011af471,375,reds,yes,3,0,2076.1,Russian
3772,5a28738fb4a5de00011af471,376,blues,yes,7,0,1079.8,Russian
3782,5a28738fb4a5de00011af471,377,browns,yes,6,0,1699.3,Russian
3792,5a28738fb4a5de00011af471,378,yellows,yes,7,0,1616.3,Russian
3802,5a28738fb4a5de00011af471,379,yellows,yes,20,1,1044.5,Russian
3812,5a28738fb4a5de00011af471,380,reds,yes,5,0,891.3,Russian
3822,5a28738fb4a5de00011af471,381,reds,yes,12,1,2306.6,Russian
3832,5a28738fb4a5de00011af471,382,browns,yes,18,1,906.6,Russian
3842,5a28738fb4a5de00011af471,383,blues,yes,18,1,1361.3,Russian
3852,5a28738fb4a5de00011af471,384,reds,yes,18,1,1326.4,Russian
3862,5a28738fb4a5de00011af471,385,blues,yes,3,0,1734,Russian
3872,5a28738fb4a5de00011af471,386,yellows,yes,10,0,1567.3,Russian
3882,5a28738fb4a5de00011af471,387,reds,yes,3,0,2628.2,Russian
3892,5a28738fb4a5de00011af471,388,blues,yes,10,0,1244.2,Russian
3902,5a28738fb4a5de00011af471,389,yellows,yes,18,1,891.5,Russian
3912,5a28738fb4a5de00011af471,390,browns,yes,18,1,1130.1,Russian
3922,5a28738fb4a5de00011af471,391,yellows,yes,8,0,794.9,Russian
3932,5a28738fb4a5de00011af471,392,blues,yes,6,0,975.4,Russian
3942,5a28738fb4a5de00011af471,393,yellows,yes,13,0,1273.2,Russian
3952,5a28738fb4a5de00011af471,394,blues,yes,18,0,774.7,Russian
3962,5a28738fb4a5de00011af471,395,yellows,yes,8,0,1170.9,Russian
3972,5a28738fb4a5de00011af471,396,yellows,yes,19,1,1032.5,Russian
3982,5a28738fb4a5de00011af471,397,browns,yes,18,1,963.9,Russian
3992,5a28738fb4a5de00011af471,398,yellows,yes,16,1,978.4,Russian
4002,5a28738fb4a5de00011af471,399,reds,yes,6,0,1049.3,Russian
4012,5a28738fb4a5de00011af471,400,reds,yes,8,0,944.5,Russian
4022,5a28738fb4a5de00011af471,401,browns,yes,14,1,1257.6,Russian
4032,5a28738fb4a5de00011af471,402,reds,yes,4,0,1031.2,Russian
4042,5a28738fb4a5de00011af471,403,blues,yes,12,0,1370.1,Russian
4052,5a28738fb4a5de00011af471,404,browns,yes,16,1,1296.9,Russian
4062,5a28738fb4a5de00011af471,405,blues,yes,5,0,1248.6,Russian
4072,5a28738fb4a5de00011af471,406,yellows,yes,1,0,765.8,Russian
4082,5a28738fb4a5de00011af471,407,reds,yes,14,1,1472.2,Russian
4092,5a28738fb4a5de00011af471,408,yellows,yes,19,1,1260.2,Russian
4112,5a28738fb4a5de00011af471,410,yellows,yes,4,0,971.1,Russian
4122,5a28738fb4a5de00011af471,411,reds,yes,11,0,984.7,Russian
4132,5a28738fb4a5de00011af471,412,blues,yes,8,1,1114.6,Russian
4142,5a28738fb4a5de00011af471,413,browns,yes,14,0,2988.4,Russian
4152,5a28738fb4a5de00011af471,414,reds,yes,4,0,1298.8,Russian
4162,5a28738fb4a5de00011af471,415,reds,yes,13,1,939.5,Russian
4172,5a28738fb4a5de00011af471,416,browns,yes,19,1,1332.3,Russian
4182,5a28738fb4a5de00011af471,417,browns,yes,17,1,824.7,Russian
4192,5a28738fb4a5de00011af471,418,browns,yes,12,0,1069.9,Russian
4202,5a28738fb4a5de00011af471,419,browns,yes,17,1,3696.1,Russian
4212,5a28738fb4a5de00011af471,420,reds,yes,1,0,1887.4,Russian
4222,5a28738fb4a5de00011af471,421,reds,yes,2,0,1252.2,Russian
4232,5a28738fb4a5de00011af471,422,reds,yes,13,1,702,Russian
4242,5a28738fb4a5de00011af471,423,reds,yes,14,1,1218.1,Russian
4252,5a28738fb4a5de00011af471,424,browns,yes,5,0,861.9,Russian
4262,5a28738fb4a5de00011af471,425,blues,yes,14,1,1510.2,Russian
4272,5a28738fb4a5de00011af471,426,reds,yes,18,1,851,Russian
4282,5a28738fb4a5de00011af471,427,blues,yes,20,1,2679.4,Russian
4292,5a28738fb4a5de00011af471,428,blues,yes,17,1,922.2,Russian
4302,5a28738fb4a5de00011af471,429,reds,yes,16,1,1076,Russian
4312,5a28738fb4a5de00011af471,430,yellows,yes,14,0,1181.3,Russian
4322,5a28738fb4a5de00011af471,431,browns,yes,6,0,1266.3,Russian
4332,5a28738fb4a5de00011af471,432,reds,yes,12,0,987.9,Russian
4342,5a28738fb4a5de00011af471,433,yellows,yes,17,1,1847.2,Russian
4352,5a28738fb4a5de00011af471,434,blues,yes,16,1,2209.1,Russian
4362,5a28738fb4a5de00011af471,435,blues,yes,11,1,2521.2,Russian
4372,5a28738fb4a5de00011af471,436,blues,yes,1,0,860.8,Russian
4382,5a28738fb4a5de00011af471,437,reds,yes,2,0,865.2,Russian
4392,5a28738fb4a5de00011af471,438,blues,yes,18,1,1083.6,Russian
4402,5a28738fb4a5de00011af471,439,browns,yes,11,0,1218.4,Russian
4412,5a28738fb4a5de00011af471,440,browns,yes,16,1,1320.2,Russian
4422,5a28738fb4a5de00011af471,441,reds,yes,6,0,2109.6,Russian
4432,5a28738fb4a5de00011af471,442,yellows,yes,20,1,702.1,Russian
4442,5a28738fb4a5de00011af471,443,yellows,yes,12,0,1307.1,Russian
4452,5a28738fb4a5de00011af471,444,yellows,yes,2,0,905.8,Russian
4462,5a28738fb4a5de00011af471,445,reds,yes,8,0,1176.4,Russian
4472,5a28738fb4a5de00011af471,446,blues,yes,1,0,1023.9,Russian
4482,5a28738fb4a5de00011af471,447,blues,yes,5,0,2403.8,Russian
4492,5a28738fb4a5de00011af471,448,blues,yes,15,1,1535.9,Russian
4502,5a28738fb4a5de00011af471,449,browns,yes,13,1,1392.4,Russian
4512,5a28738fb4a5de00011af471,450,browns,yes,10,1,1034.3,Russian
4522,5a28738fb4a5de00011af471,451,browns,yes,4,0,997.3,Russian
4532,5a28738fb4a5de00011af471,452,reds,yes,8,0,766.3,Russian
4542,5a28738fb4a5de00011af471,453,reds,yes,6,0,1174.6,Russian
4552,5a28738fb4a5de00011af471,454,yellows,yes,16,1,1710.9,Russian
4562,5a28738fb4a5de00011af471,455,yellows,yes,11,0,877.8,Russian
4572,5a28738fb4a5de00011af471,456,browns,yes,15,1,1133.5,Russian
4582,5a28738fb4a5de00011af471,457,browns,yes,8,0,1076.5,Russian
4592,5a28738fb4a5de00011af471,458,yellows,yes,14,1,1401.6,Russian
4602,5a28738fb4a5de00011af471,459,reds,yes,1,0,1019.6,Russian
4622,5a28738fb4a5de00011af471,461,browns,yes,4,0,1946.9,Russian
4632,5a28738fb4a5de00011af471,462,yellows,yes,13,1,1037.6,Russian
4642,5a28738fb4a5de00011af471,463,yellows,yes,1,0,933.8,Russian
4652,5a28738fb4a5de00011af471,464,blues,yes,19,1,1044.7,Russian
4662,5a28738fb4a5de00011af471,465,yellows,yes,6,0,1252.2,Russian
4672,5a28738fb4a5de00011af471,466,yellows,yes,18,1,1394.5,Russian
4682,5a28738fb4a5de00011af471,467,browns,yes,16,1,1389.4,Russian
4692,5a28738fb4a5de00011af471,468,reds,yes,9,0,816.9,Russian
4702,5a28738fb4a5de00011af471,469,browns,yes,9,0,908.6,Russian
4712,5a28738fb4a5de00011af471,470,browns,yes,16,1,1374.5,Russian
4722,5a28738fb4a5de00011af471,471,blues,yes,4,0,1713.8,Russian
4732,5a28738fb4a5de00011af471,472,browns,yes,13,0,2907.9,Russian
4742,5a28738fb4a5de00011af471,473,blues,yes,19,1,1440.3,Russian
4752,5a28738fb4a5de00011af471,474,browns,yes,1,0,1330.7,Russian
4762,5a28738fb4a5de00011af471,475,browns,yes,4,0,1042.2,Russian
4772,5a28738fb4a5de00011af471,476,blues,yes,18,1,1314.8,Russian
4782,5a28738fb4a5de00011af471,477,yellows,yes,11,0,1615.9,Russian
4792,5a28738fb4a5de00011af471,478,blues,yes,11,0,1053.4,Russian
4802,5a28738fb4a5de00011af471,479,browns,yes,1,0,1022.8,Russian
4812,5a28738fb4a5de00011af471,480,blues,yes,2,0,1288.7,Russian
4822,5a28738fb4a5de00011af471,481,blues,yes,3,0,1180.7,Russian
4832,5a28738fb4a5de00011af471,482,browns,yes,2,0,989.2,Russian
4842,5a28738fb4a5de00011af471,483,browns,yes,20,1,1109.3,Russian
4852,5a28738fb4a5de00011af471,484,blues,yes,19,1,928.6,Russian
4862,5a28738fb4a5de00011af471,485,browns,yes,3,0,965.8,Russian
4872,5a28738fb4a5de00011af471,486,reds,yes,9,0,972.2,Russian
4882,5a28738fb4a5de00011af471,487,blues,yes,9,0,1522.9,Russian
4892,5a28738fb4a5de00011af471,488,yellows,yes,9,0,1782.9,Russian
4902,5a28738fb4a5de00011af471,489,blues,yes,13,1,2574.1,Russian
4912,5a28738fb4a5de00011af471,490,blues,yes,20,1,849.7,Russian
4922,5a28738fb4a5de00011af471,491,browns,yes,3,0,874.9,Russian
4932,5a28738fb4a5de00011af471,492,yellows,yes,15,1,1867.8,Russian
4942,5a28738fb4a5de00011af471,493,browns,yes,11,0,1728.9,Russian
4952,5a28738fb4a5de00011af471,494,yellows,yes,10,0,1466.5,Russian
4962,5a28738fb4a5de00011af471,495,reds,yes,10,0,905.6,Russian
4972,5a28738fb4a5de00011af471,496,yellows,yes,20,0,940.2,Russian
4982,5a28738fb4a5de00011af471,497,reds,yes,3,0,2133.3,Russian
4992,5a28738fb4a5de00011af471,498,blues,yes,8,0,1846.9,Russian
5002,5a28738fb4a5de00011af471,499,blues,yes,6,0,1178.2,Russian
5012,5a28738fb4a5de00011af471,500,yellows,yes,4,0,863.1,Russian
5022,5a28738fb4a5de00011af471,501,browns,yes,15,1,1711.5,Russian
5032,5a28738fb4a5de00011af471,502,browns,yes,7,0,1481.1,Russian
5042,5a28738fb4a5de00011af471,503,blues,yes,3,0,1174,Russian
5052,5a28738fb4a5de00011af471,504,yellows,yes,4,0,1227.2,Russian
5062,5a28738fb4a5de00011af471,505,blues,yes,17,1,2492.6,Russian
5072,5a28738fb4a5de00011af471,506,blues,yes,4,0,927.4,Russian
5082,5a28738fb4a5de00011af471,507,browns,yes,17,1,1140.2,Russian
5092,5a28738fb4a5de00011af471,508,browns,yes,5,0,1041.1,Russian
5102,5a28738fb4a5de00011af471,509,browns,yes,9,0,885.6,Russian
5112,5a28738fb4a5de00011af471,510,browns,yes,2,0,881.7,Russian
5132,5a28738fb4a5de00011af471,512,yellows,yes,15,1,1211.4,Russian
5142,5a28738fb4a5de00011af471,513,blues,yes,19,1,863.3,Russian
5152,5a28738fb4a5de00011af471,514,yellows,yes,3,0,971.2,Russian
5162,5a28738fb4a5de00011af471,515,blues,yes,11,0,1146.8,Russian
5172,5a28738fb4a5de00011af471,516,browns,yes,2,0,1033.5,Russian
5182,5a28738fb4a5de00011af471,517,reds,yes,19,1,1448.4,Russian
5192,5a28738fb4a5de00011af471,518,yellows,yes,9,0,2455.8,Russian
5202,5a28738fb4a5de00011af471,519,blues,yes,15,1,882,Russian
5212,5a28738fb4a5de00011af471,520,reds,yes,4,0,1245.5,Russian
5222,5a28738fb4a5de00011af471,521,browns,yes,5,0,1454.6,Russian
5232,5a28738fb4a5de00011af471,522,browns,yes,11,1,2232.3,Russian
5242,5a28738fb4a5de00011af471,523,yellows,yes,12,0,1746,Russian
5252,5a28738fb4a5de00011af471,524,blues,yes,13,0,1611.2,Russian
5262,5a28738fb4a5de00011af471,525,blues,yes,7,0,1045.8,Russian
5272,5a28738fb4a5de00011af471,526,blues,yes,5,0,886.6,Russian
5282,5a28738fb4a5de00011af471,527,blues,yes,16,1,1097.3,Russian
5292,5a28738fb4a5de00011af471,528,yellows,yes,5,0,809,Russian
5302,5a28738fb4a5de00011af471,529,blues,yes,9,0,1960.4,Russian
5312,5a28738fb4a5de00011af471,530,reds,yes,5,0,1157,Russian
5322,5a28738fb4a5de00011af471,531,browns,yes,12,0,2164.5,Russian
5332,5a28738fb4a5de00011af471,532,yellows,yes,5,0,1468.6,Russian
5342,5a28738fb4a5de00011af471,533,reds,yes,19,1,850.1,Russian
5352,5a28738fb4a5de00011af471,534,yellows,yes,14,1,986.1,Russian
5362,5a28738fb4a5de00011af471,535,blues,yes,15,1,2057.5,Russian
5372,5a28738fb4a5de00011af471,536,blues,yes,5,0,1829.2,Russian
5382,5a28738fb4a5de00011af471,537,yellows,yes,5,0,1056.3,Russian
5392,5a28738fb4a5de00011af471,538,reds,yes,17,1,1072.9,Russian
5402,5a28738fb4a5de00011af471,539,browns,yes,18,1,1134.7,Russian
5412,5a28738fb4a5de00011af471,540,yellows,yes,2,0,1027.8,Russian
5422,5a28738fb4a5de00011af471,541,yellows,yes,9,0,1191.3,Russian
5432,5a28738fb4a5de00011af471,542,browns,yes,17,1,1411.7,Russian
5442,5a28738fb4a5de00011af471,543,yellows,yes,1,0,898.9,Russian
5452,5a28738fb4a5de00011af471,544,blues,yes,7,0,988.6,Russian
5462,5a28738fb4a5de00011af471,545,browns,yes,7,0,820.1,Russian
5472,5a28738fb4a5de00011af471,546,reds,yes,13,0,1917.8,Russian
5482,5a28738fb4a5de00011af471,547,yellows,yes,3,0,1421.1,Russian
5492,5a28738fb4a5de00011af471,548,browns,yes,1,0,3172.8,Russian
5502,5a28738fb4a5de00011af471,549,reds,yes,16,1,974.6,Russian
5512,5a28738fb4a5de00011af471,550,browns,yes,20,1,1674.5,Russian
5522,5a28738fb4a5de00011af471,551,yellows,yes,12,1,2522.8,Russian
5532,5a28738fb4a5de00011af471,552,blues,yes,2,0,1043,Russian
5542,5a28738fb4a5de00011af471,553,reds,yes,7,0,5225,Russian
5552,5a28738fb4a5de00011af471,554,browns,yes,3,0,4181.1,Russian
5562,5a28738fb4a5de00011af471,555,yellows,yes,13,1,2606.7,Russian
5572,5a28738fb4a5de00011af471,556,reds,yes,7,0,1061.7,Russian
5582,5a28738fb4a5de00011af471,557,yellows,yes,3,0,1073.3,Russian
5592,5a28738fb4a5de00011af471,558,browns,yes,8,0,2961.2,Russian
5602,5a28738fb4a5de00011af471,559,reds,yes,15,1,1253.9,Russian
5612,5a28738fb4a5de00011af471,560,yellows,yes,15,1,1334.8,Russian
5622,5a28738fb4a5de00011af471,561,reds,yes,15,1,1254.4,Russian
5642,5a28738fb4a5de00011af471,563,reds,yes,6,0,1751.6,Russian
5652,5a28738fb4a5de00011af471,564,reds,yes,19,1,797.4,Russian
5662,5a28738fb4a5de00011af471,565,reds,yes,4,0,1825.7,Russian
5672,5a28738fb4a5de00011af471,566,reds,yes,10,0,1790.9,Russian
5682,5a28738fb4a5de00011af471,567,browns,yes,14,1,1269.7,Russian
5692,5a28738fb4a5de00011af471,568,blues,yes,12,1,1856.4,Russian
5702,5a28738fb4a5de00011af471,569,blues,yes,3,0,2308.5,Russian
5712,5a28738fb4a5de00011af471,570,reds,yes,10,0,2192.1,Russian
5722,5a28738fb4a5de00011af471,571,reds,yes,12,1,1373.2,Russian
5732,5a28738fb4a5de00011af471,572,reds,yes,17,1,965.1,Russian
5742,5a28738fb4a5de00011af471,573,reds,yes,20,1,1069.3,Russian
5752,5a28738fb4a5de00011af471,574,yellows,yes,19,1,730.4,Russian
5762,5a28738fb4a5de00011af471,575,blues,yes,1,0,1111.5,Russian
5772,5a28738fb4a5de00011af471,576,reds,yes,1,0,1201.4,Russian
5782,5a28738fb4a5de00011af471,577,browns,yes,1,0,979.5,Russian
5792,5a28738fb4a5de00011af471,578,yellows,yes,6,0,1105.7,Russian
5802,5a28738fb4a5de00011af471,579,yellows,yes,20,1,1085.2,Russian
5812,5a28738fb4a5de00011af471,580,browns,yes,7,0,854,Russian
5822,5a28738fb4a5de00011af471,581,blues,yes,4,0,1084,Russian
5832,5a28738fb4a5de00011af471,582,blues,yes,16,1,1210.2,Russian
5842,5a28738fb4a5de00011af471,583,blues,yes,10,0,1883.7,Russian
5852,5a28738fb4a5de00011af471,584,blues,yes,8,0,1390.6,Russian
5862,5a28738fb4a5de00011af471,585,browns,yes,19,1,1320,Russian
5872,5a28738fb4a5de00011af471,586,yellows,yes,4,0,746.2,Russian
5882,5a28738fb4a5de00011af471,587,blues,yes,10,0,1602.8,Russian
5892,5a28738fb4a5de00011af471,588,reds,yes,15,1,861.2,Russian
5902,5a28738fb4a5de00011af471,589,reds,yes,1,0,799.1,Russian
5912,5a28738fb4a5de00011af471,590,yellows,yes,10,0,1657.6,Russian
5922,5a28738fb4a5de00011af471,591,yellows,yes,11,0,1203.9,Russian
5932,5a28738fb4a5de00011af471,592,reds,yes,17,1,1128.1,Russian
5942,5a28738fb4a5de00011af471,593,browns,yes,9,0,1236.7,Russian
5952,5a28738fb4a5de00011af471,594,reds,yes,8,0,955.4,Russian
5962,5a28738fb4a5de00011af471,595,reds,yes,2,0,856.3,Russian
5972,5a28738fb4a5de00011af471,596,reds,yes,20,1,800.6,Russian
5982,5a28738fb4a5de00011af471,597,browns,yes,12,1,1223.8,Russian
5992,5a28738fb4a5de00011af471,598,reds,yes,18,1,1597.4,Russian
6002,5a28738fb4a5de00011af471,599,reds,yes,13,1,1343.5,Russian
6012,5a28738fb4a5de00011af471,600,yellows,yes,13,0,1898.7,Russian
6022,5a28738fb4a5de00011af471,601,yellows,yes,16,1,1469.9,Russian
6032,5a28738fb4a5de00011af471,602,browns,yes,19,1,1087.2,Russian
6042,5a28738fb4a5de00011af471,603,blues,yes,20,1,1114.8,Russian
6052,5a28738fb4a5de00011af471,604,yellows,yes,7,0,775.1,Russian
6062,5a28738fb4a5de00011af471,605,browns,yes,11,0,1457.2,Russian
6072,5a28738fb4a5de00011af471,606,browns,yes,8,0,1077.6,Russian
6082,5a28738fb4a5de00011af471,607,reds,yes,17,1,893.6,Russian
6092,5a28738fb4a5de00011af471,608,blues,yes,13,0,1587.7,Russian
6102,5a28738fb4a5de00011af471,609,yellows,yes,2,0,1199.9,Russian
6112,5a28738fb4a5de00011af471,610,browns,yes,6,0,1210.3,Russian
6122,5a28738fb4a5de00011af471,611,yellows,yes,7,0,1064.8,Russian
6132,5a28738fb4a5de00011af471,612,blues,yes,17,1,948.1,Russian
6152,5a28738fb4a5de00011af471,614,yellows,yes,9,0,6553.7,Russian
6162,5a28738fb4a5de00011af471,615,yellows,yes,7,1,867,Russian
6172,5a28738fb4a5de00011af471,616,reds,yes,10,0,676,Russian
6182,5a28738fb4a5de00011af471,617,yellows,yes,19,1,854.8,Russian
6192,5a28738fb4a5de00011af471,618,blues,yes,2,1,800.1,Russian
6202,5a28738fb4a5de00011af471,619,blues,yes,17,1,1291,Russian
6212,5a28738fb4a5de00011af471,620,browns,yes,12,1,1520.8,Russian
6222,5a28738fb4a5de00011af471,621,browns,yes,20,1,797.2,Russian
6232,5a28738fb4a5de00011af471,622,yellows,yes,8,0,950.8,Russian
6242,5a28738fb4a5de00011af471,623,browns,yes,6,0,1067.6,Russian
6252,5a28738fb4a5de00011af471,624,blues,yes,1,0,927.4,Russian
6262,5a28738fb4a5de00011af471,625,reds,yes,12,0,1463.5,Russian
6272,5a28738fb4a5de00011af471,626,yellows,yes,16,1,2159.7,Russian
6282,5a28738fb4a5de00011af471,627,reds,yes,14,1,1669.9,Russian
6292,5a28738fb4a5de00011af471,628,yellows,yes,15,1,2013.8,Russian
6302,5a28738fb4a5de00011af471,629,yellows,yes,17,1,2236.6,Russian
6312,5a28738fb4a5de00011af471,630,yellows,yes,5,0,942.9,Russian
6322,5a28738fb4a5de00011af471,631,browns,yes,10,0,1586.9,Russian
6332,5a28738fb4a5de00011af471,632,blues,yes,6,0,1051.9,Russian
6342,5a28738fb4a5de00011af471,633,reds,yes,9,0,997,Russian
6352,5a28738fb4a5de00011af471,634,browns,yes,20,1,1384.9,Russian
3105,5b5345492a4d0c0001ae2e12,309,yellows,yes,19,1,1419.6,Russian
3115,5b5345492a4d0c0001ae2e12,310,yellows,yes,3,0,1141.1,Russian
3125,5b5345492a4d0c0001ae2e12,311,reds,yes,12,0,1893.5,Russian
3135,5b5345492a4d0c0001ae2e12,312,yellows,yes,12,1,1277.4,Russian
3145,5b5345492a4d0c0001ae2e12,313,browns,yes,9,0,2638.2,Russian
3155,5b5345492a4d0c0001ae2e12,314,reds,yes,8,0,1397.7,Russian
3165,5b5345492a4d0c0001ae2e12,315,yellows,yes,11,0,2133.8,Russian
3175,5b5345492a4d0c0001ae2e12,316,yellows,yes,11,0,2510.1,Russian
3185,5b5345492a4d0c0001ae2e12,317,browns,yes,2,0,2278,Russian
3195,5b5345492a4d0c0001ae2e12,318,reds,yes,2,0,1141.8,Russian
3205,5b5345492a4d0c0001ae2e12,319,yellows,yes,13,1,1910.1,Russian
3215,5b5345492a4d0c0001ae2e12,320,reds,yes,2,0,1125.6,Russian
3225,5b5345492a4d0c0001ae2e12,321,reds,yes,7,0,1724.7,Russian
3235,5b5345492a4d0c0001ae2e12,322,yellows,yes,3,0,918.1,Russian
3245,5b5345492a4d0c0001ae2e12,323,reds,yes,12,1,2694,Russian
3255,5b5345492a4d0c0001ae2e12,324,reds,yes,16,1,1077.4,Russian
3265,5b5345492a4d0c0001ae2e12,325,blues,yes,4,0,1440.3,Russian
3275,5b5345492a4d0c0001ae2e12,326,blues,yes,12,1,2726.3,Russian
3285,5b5345492a4d0c0001ae2e12,327,blues,yes,11,1,1044.9,Russian
3295,5b5345492a4d0c0001ae2e12,328,reds,yes,13,1,2501,Russian
3305,5b5345492a4d0c0001ae2e12,329,browns,yes,18,1,1133.5,Russian
3315,5b5345492a4d0c0001ae2e12,330,blues,yes,5,0,1221.8,Russian
3325,5b5345492a4d0c0001ae2e12,331,browns,yes,17,1,1142.3,Russian
3335,5b5345492a4d0c0001ae2e12,332,reds,yes,7,0,1046.1,Russian
3345,5b5345492a4d0c0001ae2e12,333,reds,yes,15,1,983,Russian
3355,5b5345492a4d0c0001ae2e12,334,browns,yes,20,1,1133.3,Russian
3365,5b5345492a4d0c0001ae2e12,335,browns,yes,16,1,2613,Russian
3375,5b5345492a4d0c0001ae2e12,336,blues,yes,19,1,1397.7,Russian
3385,5b5345492a4d0c0001ae2e12,337,yellows,yes,18,1,1078.2,Russian
3395,5b5345492a4d0c0001ae2e12,338,yellows,yes,4,0,884.6,Russian
3405,5b5345492a4d0c0001ae2e12,339,reds,yes,14,1,2357.9,Russian
3415,5b5345492a4d0c0001ae2e12,340,yellows,yes,8,0,2134.5,Russian
3425,5b5345492a4d0c0001ae2e12,341,yellows,yes,1,0,980.2,Russian
3435,5b5345492a4d0c0001ae2e12,342,blues,yes,6,0,1341.7,Russian
3445,5b5345492a4d0c0001ae2e12,343,blues,yes,9,0,909.2,Russian
3455,5b5345492a4d0c0001ae2e12,344,blues,yes,16,1,1109.9,Russian
3465,5b5345492a4d0c0001ae2e12,345,blues,yes,18,1,1277.8,Russian
3475,5b5345492a4d0c0001ae2e12,346,reds,yes,12,0,2797.2,Russian
3485,5b5345492a4d0c0001ae2e12,347,yellows,yes,9,0,3039.3,Russian
3495,5b5345492a4d0c0001ae2e12,348,reds,yes,11,0,940.5,Russian
3505,5b5345492a4d0c0001ae2e12,349,blues,yes,11,0,1581.5,Russian
3515,5b5345492a4d0c0001ae2e12,350,blues,yes,3,0,997.7,Russian
3525,5b5345492a4d0c0001ae2e12,351,reds,yes,17,1,1348.6,Russian
3535,5b5345492a4d0c0001ae2e12,352,yellows,yes,7,0,1013.7,Russian
3545,5b5345492a4d0c0001ae2e12,353,blues,yes,17,1,941.5,Russian
3555,5b5345492a4d0c0001ae2e12,354,browns,yes,13,1,1924.8,Russian
3565,5b5345492a4d0c0001ae2e12,355,blues,yes,18,1,1445.8,Russian
3575,5b5345492a4d0c0001ae2e12,356,yellows,yes,12,0,3989.1,Russian
3585,5b5345492a4d0c0001ae2e12,357,yellows,yes,8,0,1020.9,Russian
3605,5b5345492a4d0c0001ae2e12,359,browns,yes,1,0,1899.4,Russian
3615,5b5345492a4d0c0001ae2e12,360,browns,yes,4,0,820.9,Russian
3625,5b5345492a4d0c0001ae2e12,361,yellows,yes,15,1,1717.8,Russian
3635,5b5345492a4d0c0001ae2e12,362,browns,yes,1,0,1357.8,Russian
